日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/01,大甲測站,O3,17.9,27.1,28,27.5,31.4,19.2,9.7,7.4,26.7,35.8,43.7,47.8,52.4,60.5,64.8,64.7,59.6,57.5,55.8,65.1,64.4,53.8,37.7,29.9
2018/12/02,大甲測站,O3,26.5,19.2,16.5,10.9,13.7,12.6,10.5,9.9,16.5,25.3,38.4,53.5,55.9,58.9,55.7,45.9,46,43.1,37.6,38.3,44.8,36.7,33.2,12
2018/12/03,大甲測站,O3,10.6,16.5,18.5,26.3,24,21.1,19.4,9.7,20.8,31.6,40.5,49.5,55.9,55,57.5,53.8,43.7,34.8,26.7,12.9,10.8,11.4,18.2,22.6
2018/12/04,大甲測站,O3,23.1,21.9,22.9,21.5,20.7,18.1,18.3,17.4,16.9,25.2,28.1,25.3,24.1,24.8,25.1,24.2,21,15.8,5.9,4.5,5.6,17.2,16.2,12.9
2018/12/05,大甲測站,O3,11.3,12.5,13.9,20.9,22.5,21,23.2,23.5,25.3,31.9,33.4,35.6,37.1,40.6,38.9,32.8,29.2,26.9,22.1,20,18.5,11.4,10.5,5.7
2018/12/06,大甲測站,O3,3.4,3.4,8.8,16,16.8,10.1,12.1,13.1,13.2,21.2,25.8,34.2,42.5,45.8,45.5,52,43.5,33.8,29.2,24.3,19,15.1,12.1,13
2018/12/07,大甲測站,O3,18.7,25.1,28.9,28.8,28.6,27.7,27.4,26.5,26.7,29,29.8,#,36,35.5,34.3,31.2,28.6,26.8,26.9,26.9,24.8,25.4,26.2,26.4
2018/12/08,大甲測站,O3,26.7,26.7,26.9,27.7,27.8,25.2,26.3,26.5,25.1,26.8,30,32.5,34.4,35.6,32.6,30.6,27,23.4,23.2,23.4,25,26.1,25.9,26.6
2018/12/09,大甲測站,O3,26.8,27,28.4,28.7,25.8,23.7,22.2,23.8,23,25.2,26.4,27.4,31.2,31.1,30.8,29.7,28.1,25.7,25,24.9,24.6,24.9,23.7,23.4
2018/12/10,大甲測站,O3,25.3,26.4,26.6,26.2,25.3,24.1,23.4,19.5,22.2,22,18.7,14.8,18.5,22.3,25.7,22,22.5,22.8,20.5,24.6,21.6,21.8,20.9,18.3
2018/12/11,大甲測站,O3,18.1,16.6,13.7,12.2,13,16.7,15.3,13.5,14.6,16.2,18.5,21.5,24.2,24.1,23.4,21.9,19.1,19.1,18.9,21.3,22,23.6,24.5,23.2
2018/12/12,大甲測站,O3,24.7,26.5,25.4,27.3,27.8,23.6,25.2,25.9,24.3,26.5,28.1,25.9,#,26.1,25.1,23.3,20.5,18.3,17.2,21.2,22.7,26.4,27.6,28.3
2018/12/13,大甲測站,O3,26.4,25,25.6,23.9,22.5,20.1,21.5,20.6,20.5,24.9,25.9,32,36,37.7,35.9,33.3,29.4,28.4,26.3,25.6,24.7,23,22.1,23.5
2018/12/14,大甲測站,O3,23,21.6,22.3,21.2,21,19.8,19.2,20.3,24.3,24.8,29.3,36.7,38.9,40.7,39.7,37.6,30.3,23.9,23.6,23.8,24.9,22.7,25.7,26.3
2018/12/15,大甲測站,O3,25.1,23.4,25.6,23.4,21.1,22,21.8,19.5,23.1,27.3,31.6,39.8,51.2,52.8,49.6,41.6,33.2,27.5,24.9,17.5,14.3,11.3,11.8,8.6
2018/12/16,大甲測站,O3,9.6,10.1,8.6,9.1,13.6,17.1,12.6,15.5,22.4,28.5,27.6,32.5,32.5,30.5,33.9,39.3,40.1,37.9,32.9,32,30.3,25.9,25.1,20.8
2018/12/17,大甲測站,O3,13.4,16.2,19.2,20.5,23.7,26.9,28.3,29,31.3,31.3,34.5,42.9,#,58.6,61.3,58.9,51.5,42.2,37.3,42.3,44.4,46.5,50.3,50.2
2018/12/18,大甲測站,O3,48.4,48.5,49,48,47.1,43.1,41.4,30,28.1,26.7,29,37.2,53.1,64.1,63.7,61.1,52,42.6,26.1,17,4.8,4.9,8.9,9.7
2018/12/19,大甲測站,O3,12.4,12.3,1.7,1.7,4.1,12.5,10.2,9.1,11,28.4,50.7,61.2,57.6,58.5,58.3,68.9,76.5,64.5,58.8,48.4,42.4,20.5,26.9,10.5
2018/12/20,大甲測站,O3,5.6,2.7,19.2,27.9,28,19.7,13.7,7.3,11.8,24.4,40.4,44.4,53.2,60.3,71.5,70.7,60.8,62.3,54.8,42.3,32.4,29.7,25.3,28.9
2018/12/21,大甲測站,O3,29.2,33,28.4,28,23,24.7,13.4,21.6,34.9,38.7,46.7,47.1,49.2,48.4,45.4,43.9,41,41.5,38.6,34.1,30.5,18.9,14.3,15.3
2018/12/22,大甲測站,O3,15.5,26.5,25.6,24.6,26.5,27.2,25.3,19.8,21.1,28.5,41.7,44.4,51.1,62.4,50.6,38.5,30.5,28.9,28.2,28.1,23.9,19.2,23,24.7
2018/12/23,大甲測站,O3,26.4,26.8,24.3,19.5,11.6,16.8,22,28.3,25.8,28,23.6,25.3,24.5,26,27.6,30.1,31.2,30.9,29.2,31.8,34.6,33.1,31.8,32.5
2018/12/24,大甲測站,O3,34.2,36.4,36,38.4,39.6,38.5,38,32.7,29.8,30.1,31.1,31.6,34.7,36.2,35.4,33.1,28.6,24.6,22.5,22.4,23.2,21.1,20.3,16.6
2018/12/25,大甲測站,O3,13.8,14.1,13.3,12.9,14.5,10.1,10.5,10.6,12.2,14.9,17,29.4,39.8,38.5,36.1,34,33.1,30.1,30,31.1,30.8,29.6,31.1,34.5
2018/12/26,大甲測站,O3,29.4,27.1,22.9,23.5,21.6,19.1,17,16.2,13,14,15.4,25.2,34.8,34.3,33.9,34.2,30.9,24.5,21.5,20.6,21.8,20.7,22.6,25.1
2018/12/27,大甲測站,O3,26.9,27.8,28.8,30,31.2,31.5,30.2,28.1,28.4,31.1,33.6,35.8,36.6,36.2,35.2,35.4,33.6,31.8,31.4,31.2,30.4,31.2,31.3,31.3
2018/12/28,大甲測站,O3,33.2,33.7,33.7,33.7,32.7,30.3,31.8,31.1,32,34.8,36.1,37.8,39.3,39.5,39.3,37.8,34.5,31.6,29.6,29.6,26.7,27.4,27.4,29.1
2018/12/29,大甲測站,O3,29.6,32.1,33.7,34.3,34.4,32.7,32.4,31.3,30.3,32.9,33.9,35.9,37.5,37.5,36.1,34,30.8,28.8,26.9,26.3,29.5,32.6,33.6,33.5
2018/12/30,大甲測站,O3,32.3,32.2,33.7,33.7,33.5,32.8,32.7,29,29.6,30.4,31.8,35.3,36.5,39.9,41.5,37.2,33.2,28.2,24,23.1,23.7,21.9,23.9,27.1
2018/12/31,大甲測站,O3,30.4,32.3,33,32.5,32.8,31.6,28,26.7,26.9,29,29.8,29.2,31.5,32.6,32.3,31.5,29.1,28.4,26.5,23,24.8,23.6,26.6,27.4
