日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/01,烏日測站,O3,27.2,24.2,20.8,12.2,7.6,3.2,3.7,5.3,18.7,39.7,43.2,45,48.4,52.5,54.8,56.2,50.7,42,43.9,43,32,19.6,2.3,2.7
2018/12/02,烏日測站,O3,4.6,2.9,6.6,5.9,4.1,1.9,2.4,6.1,13.8,25.5,33.2,49.5,64,67.6,67.1,49.8,40.2,28.8,28.8,30,19.9,13.6,6.6,1.6
2018/12/03,烏日測站,O3,5,8,3.5,4.5,3.4,1.9,2.4,2.7,12.6,19.3,31,44.5,48.4,59.7,51.2,44.2,32.9,17.1,10.7,2.8,0.9,1.4,1.6,0.9
2018/12/04,烏日測站,O3,1.4,1.3,1,1.4,1.9,1.4,2.1,2.9,9.4,18.3,31.1,40.1,38.5,33.2,26.8,23.8,15.9,6.3,2.7,0.9,1,0.9,0.8,0.8
2018/12/05,烏日測站,O3,0.8,0.8,2.4,9.5,0.9,0.9,2.1,2,8.6,19.9,32.8,42.5,48.1,47.5,47,41.8,29.9,15.9,10.5,9.1,4.5,1.4,0.9,0.8
2018/12/06,烏日測站,O3,0.8,0.8,0.9,0.8,0.9,0.9,2.3,1.8,5.1,16.6,#,54.4,44.3,51.5,42.5,27.5,27.1,29.1,23.6,15.6,10.2,4.1,5.2,6.8
2018/12/07,烏日測站,O3,9,13.7,18.1,17.8,19.2,22.6,22.4,17.4,20.5,24.3,29.5,35.7,40.2,40,37.6,34.1,25.5,19,19.6,19.4,20.3,20.2,22.2,22.9
2018/12/08,烏日測站,O3,23.6,24.3,23.5,23.4,23.3,23,21.6,18.9,21.1,23.8,28.8,33.2,36.4,38,36,30.1,24.1,19.8,19.7,17,17.8,16.6,18.5,18.9
2018/12/09,烏日測站,O3,22,22.5,21.8,23.1,21.6,20.4,18.1,16.1,14.4,15.7,21.5,22.5,28.6,31.6,30.3,27.7,24,18.2,19.6,17.8,15.5,15.7,14.7,12.7
2018/12/10,烏日測站,O3,14.9,16.4,16.8,16.9,17.8,17.5,15.2,6.4,9.4,13.2,13.7,14.5,14.5,14.1,14.1,10.6,9.4,6.9,3.1,10.9,7.3,4.8,1.7,3.3
2018/12/11,烏日測站,O3,4.7,3.1,1.1,0.8,0.8,0.8,2.1,2,7.8,12.5,16.4,21.8,25.6,27.9,25.9,24.5,19.3,10.8,8.4,12.2,12.2,14.8,17.6,20.9
2018/12/12,烏日測站,O3,20,21.4,24.3,25.2,24.7,23.8,21.4,16.5,16.9,19,22.1,22.6,25,24.7,19.8,17.5,13.8,5.4,7.8,15.5,13.5,14.5,18.3,18.3
2018/12/13,烏日測站,O3,19.5,19,18.1,18.8,16.3,18.6,17.8,11.3,12.6,15,20.7,32.6,39.2,43.2,38,27.6,19.6,15.6,15.5,12.3,10.5,10.3,9.1,11.3
2018/12/14,烏日測站,O3,12.3,11.9,11,10.6,8.7,4.9,4,5.4,6.3,10.1,17.5,70.7,#,44.8,41.6,32.6,25,16.3,10,13.4,14.5,9.8,11.6,14
2018/12/15,烏日測站,O3,13.7,11.7,13.2,12.4,6.7,6.5,2.2,2.5,6.7,11.3,21.5,36.1,58.8,54,58.9,50.5,39.7,26.3,18.9,8.6,5.1,2.3,1.1,0.8
2018/12/16,烏日測站,O3,0.8,0.8,0.8,0.8,0.9,0.8,1.9,2.6,7.9,14.7,33.5,#,45.6,36.8,31.4,30.7,29.7,25.5,20.2,16.6,19.4,21.3,19.9,15.7
2018/12/17,烏日測站,O3,18.6,15.8,12.5,14.3,14.7,14.2,16.6,14.5,17,22.6,28.4,33,40.7,46,49.5,47.3,42,30.5,30.1,30.8,29.1,28.4,26.5,15.7
2018/12/18,烏日測站,O3,4.1,5.8,10.4,5.9,2.8,1.6,1.8,1.6,4,13,22.5,36.6,52.8,58.5,55.8,54,42.2,18.7,4.4,3.4,2.3,2.3,2.1,2.4
2018/12/19,烏日測站,O3,2.5,2.8,3.2,3.1,3.8,2.1,1.9,1.7,9.1,25.5,44.5,50.9,55.6,53,53.1,49.5,44.2,36.1,19.4,16,5.3,5.4,2.7,2.2
2018/12/20,烏日測站,O3,2.3,2.2,2.2,3.5,3.3,1.9,1.9,2.5,8.8,15.9,29.4,41.1,45.8,52.5,54.4,63.4,47.2,29.1,35.3,26.4,10.3,8,3.7,2.6
2018/12/21,烏日測站,O3,2.2,3.5,8.1,6.1,2.8,2.3,1.9,1.9,5.2,24.6,37,49.2,56.1,53.4,45.9,38.4,30.2,25.3,22.7,17,9.1,5.8,7,3.7
2018/12/22,烏日測站,O3,7.2,8.6,3,2.2,3.6,4.5,2.6,2.1,11.1,26.4,33,39.9,54.8,51.5,51.1,52.1,34.5,15.2,11.3,6.2,4.6,5.2,6.4,10.4
2018/12/23,烏日測站,O3,13.1,13.3,13.7,14.2,15,11.7,6.1,6.3,9.5,12.2,15.3,20.5,25.2,25.7,25.5,21.5,20.1,17.7,14,11.9,14.6,16.4,18.9,21.5
2018/12/24,烏日測站,O3,23.8,25.5,26,27.4,27.9,27.4,26.3,18.9,#,20.4,23.9,27.3,31.5,32.4,32,28.3,20.5,9.3,10,9.7,11,8.2,4.5,1.8
2018/12/25,烏日測站,O3,1.3,0.8,0.8,0.8,0.8,0.8,3,2.9,4.5,8.3,18.4,25,28,33.5,30.8,24.7,18.9,14.9,15.7,14.6,15,16.3,16.2,17.9
2018/12/26,烏日測站,O3,17.9,18.4,20.8,18.9,17.5,15.1,10.2,7.6,8.3,12.5,15.2,21.4,22.3,25.4,23.7,19.7,16.8,12.6,8.8,11.2,10.3,11.2,8.8,12.4
2018/12/27,烏日測站,O3,15.5,17.4,18.5,19.5,20.1,22.3,23.8,19.8,22.6,25.5,27.8,29.9,29.6,29.2,27.7,25.9,21.2,20.3,19.9,21.7,21.1,23.1,22.6,23.7
2018/12/28,烏日測站,O3,25.7,26.5,27.5,28.4,27.5,26.3,25.1,18.8,19.7,22.6,27.6,29.6,32.6,32.6,31.7,29.1,23.1,20.5,19.3,20.3,20.7,20.6,21.2,21.5
2018/12/29,烏日測站,O3,22.8,24.9,27,29,29.4,28.5,26.6,21.6,25,27.1,30.1,31.6,33.5,34.7,33,31,26.8,22.6,21.9,21.2,19.5,16,11,11.7
2018/12/30,烏日測站,O3,16,19.9,19.5,8.7,11.5,9.5,5.6,5.1,16.1,22.3,22.6,26.4,38,48,49.9,48,41.4,26.1,17.6,16.7,15.1,14.4,14.2,17.8
2018/12/31,烏日測站,O3,20.9,23.7,23.8,22.7,22.4,22.6,21.1,15.2,17.2,19.5,18.8,20.3,23,23.6,24.7,21.6,18.9,17.5,15.7,13.6,14.7,12.9,10.7,10.2
