日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/15,霧峰測站,O3,4.5,3.1,3.9,2.3,2.4,0.2,0.5,2.3,6.9,13.4,29.5,54.8,75,85.5,79.3,70.2,55,40.2,17.1,14.7,7.9,8.3,10.2,5.3
2018/12/16,霧峰測站,O3,3.1,1.3,0.2,0.2,0.2,0.1,0.2,0.9,8.9,19.3,41.7,62.9,76,61.4,48.1,39.7,35.6,28.4,24.1,14.2,8.5,7.4,6.8,6.6
2018/12/17,霧峰測站,O3,4.7,3.4,12.2,15.2,17.1,14.5,13.9,11.4,13,23.1,33.9,39.1,48.7,55.2,58.5,55.4,46.3,31.8,18.5,32.2,30.4,18.3,16.9,13.9
2018/12/18,霧峰測站,O3,13.9,12.8,11.7,13.2,11.6,11.2,9,6.3,9,12.2,26.9,57.8,70.3,84.8,86.7,63.7,48,31.6,32.1,30.7,29.7,27.4,30.2,36.1
2018/12/19,霧峰測站,O3,35.5,35.3,32.4,31.8,24.9,21.5,20.6,12.9,9.6,44.5,62.1,68.7,75.6,74.7,71.4,73.2,62.6,40.2,30.7,27.1,22.5,19,23.9,27.8
2018/12/20,霧峰測站,O3,25.6,24.1,24.8,24.1,21.6,20.3,16.2,11.1,11.2,#,39.2,55.4,61.3,63.8,59.7,62.4,54.6,42.7,45.7,36.7,34,34.9,35.2,27.7
2018/12/21,霧峰測站,O3,29.4,30.1,22.6,23.3,23.9,21.3,15.3,8.7,6.5,17.7,35.6,67.8,93.3,95.9,71,53.6,40.7,24.2,9.9,12.9,8.7,6.6,3,4.9
2018/12/22,霧峰測站,O3,10.2,10.5,20.5,14.3,11,8.2,4.5,5.1,18.5,35.3,48.9,54.7,73.7,89.8,70.6,65.6,46.4,11.3,4.4,2.7,1.2,0.1,0.1,0.1
2018/12/23,霧峰測站,O3,0.1,0.1,0.2,0.2,0.2,0.1,0.5,1.3,6,12.7,26,39.1,40.9,40.2,31.8,24.1,18,14.3,10.5,4.7,6.3,7.5,6.5,11.2
2018/12/24,霧峰測站,O3,17.1,24.1,24.7,28.2,32.1,31.4,29.3,22.3,14.6,16.5,25.9,31.4,40.3,41.8,39.3,36.1,26.2,8.4,1.8,1.7,2.4,1,0.2,0.1
2018/12/25,霧峰測站,O3,0.4,0.8,0.1,0.2,0.2,0.1,0.3,0.5,2.8,6.2,12.8,34.8,24.9,38.3,39.3,30.4,20,13.3,6.3,6.8,7.1,10,9.6,11
2018/12/26,霧峰測站,O3,13.1,12,14.2,18.8,16.1,12.1,5.8,3.2,7.4,12.6,18.8,26.1,29.5,28.9,23.6,16.2,13.9,8.6,4.8,7.2,3.6,4,3.1,2.8
2018/12/27,霧峰測站,O3,13.5,17.5,19.1,23.1,23.6,23.9,26.4,21.7,25.3,31.9,38.9,#,39.2,37.2,35.9,33.9,26.4,21.9,19.5,21.3,20.6,24.6,25.6,26.8
2018/12/28,霧峰測站,O3,29.9,31.4,28.6,31.6,31.9,32.1,29,21.1,25.3,21.2,27.9,34.6,38.7,39.7,36.7,34.2,30.4,20.2,18.7,17,19,22.6,25.9,26.3
2018/12/29,霧峰測站,O3,27,27.6,27.8,31.2,32.3,33.6,32.7,30.5,28.8,32.8,34.4,37,44.9,50.7,44.7,38.1,32.7,26.3,24.4,24.4,23.4,21.1,16.9,12.5
2018/12/30,霧峰測站,O3,10.9,10.2,9,10.8,8.6,5.6,7.6,7.9,12,19.3,23.9,32,42.8,58.2,64.4,58.7,57,30.5,21.9,9.3,8.6,8.8,8.5,11.1
2018/12/31,霧峰測站,O3,18.1,22.4,27.1,25.9,25.3,25.8,25.9,13.7,13.9,17.8,21.4,21.9,24.9,25.5,28.2,26.8,19.3,12.9,8.3,8,5.6,3.7,3.2,3.1
