日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/01,烏日測站,PM10,159,139,126,130,122,118,113,115,116,110,109,104,90,76,63,56,58,79,98,94,100,105,107,112
2018/12/02,烏日測站,PM10,104,87,70,65,67,67,67,68,66,64,58,53,62,80,80,70,69,70,71,69,72,77,85,90
2018/12/03,烏日測站,PM10,82,77,83,85,80,75,77,79,82,94,88,84,87,91,80,70,67,64,65,68,71,76,88,85
2018/12/04,烏日測站,PM10,78,71,63,62,62,56,55,68,79,78,65,56,50,36,29,29,32,45,64,65,54,66,76,65
2018/12/05,烏日測站,PM10,53,41,39,46,56,57,47,49,60,63,62,55,53,55,46,45,53,59,66,73,71,55,51,57
2018/12/06,烏日測站,PM10,57,62,61,57,62,62,57,58,66,78,#,#,54,55,61,63,62,61,69,82,87,91,86,78
2018/12/07,烏日測站,PM10,58,41,36,31,31,31,25,24,30,38,40,40,43,44,42,46,59,66,71,59,44,28,16,20
2018/12/08,烏日測站,PM10,16,12,12,15,19,21,26,23,15,15,25,43,52,44,41,37,40,57,54,37,26,23,22,21
2018/12/09,烏日測站,PM10,18,16,16,19,20,27,0,0,20,#,#,#,13,#,27,30,25,26,34,33,27,22,21,22
2018/12/10,烏日測站,PM10,25,22,23,30,22,16,22,22,21,33,39,40,48,40,28,36,44,49,54,48,48,44,35,37
2018/12/11,烏日測站,PM10,43,41,31,33,42,49,57,51,45,50,51,53,67,65,51,55,60,58,55,46,42,38,31,28
2018/12/12,烏日測站,PM10,27,27,20,17,25,26,26,31,39,47,48,41,43,47,51,56,58,58,59,62,52,46,43,38
2018/12/13,烏日測站,PM10,39,38,39,42,45,46,41,42,51,53,53,53,54,53,53,74,80,82,87,69,52,46,44,40
2018/12/14,烏日測站,PM10,34,29,36,39,32,28,35,41,35,40,49,51,#,54,51,60,66,63,62,52,39,27,25,34
2018/12/15,烏日測站,PM10,32,19,15,23,30,32,32,38,48,49,49,61,74,73,72,72,67,64,76,89,77,61,59,60
2018/12/16,烏日測站,PM10,55,51,43,44,53,48,46,53,58,59,64,67,#,100,97,94,91,84,72,62,61,53,36,27
2018/12/17,烏日測站,PM10,36,39,41,55,53,40,29,28,42,67,73,78,89,90,96,95,100,106,115,109,87,69,56,52
2018/12/18,烏日測站,PM10,54,65,72,66,65,69,69,74,83,91,100,121,117,100,97,96,100,106,126,131,127,124,116,110
2018/12/19,烏日測站,PM10,108,99,91,87,79,81,80,85,100,99,91,90,93,97,98,98,104,120,166,198,183,166,145,131
2018/12/20,烏日測站,PM10,123,107,104,102,96,88,77,80,87,96,98,81,59,45,41,49,71,91,106,105,95,104,121,114
2018/12/21,烏日測站,PM10,95,86,78,74,75,75,74,73,76,84,86,93,104,106,108,111,109,108,101,90,96,99,91,93
2018/12/22,烏日測站,PM10,100,106,107,108,103,91,102,120,126,130,124,107,105,115,114,108,104,102,105,103,109,116,106,100
2018/12/23,烏日測站,PM10,101,102,110,114,107,98,85,81,82,76,75,76,69,66,60,56,58,45,32,31,30,25,20,25
2018/12/24,烏日測站,PM10,29,18,10,15,25,30,28,26,#,44,51,46,46,39,32,33,42,51,63,53,33,33,33,33
2018/12/25,烏日測站,PM10,33,29,32,40,39,37,31,31,37,46,56,59,55,55,63,65,66,80,85,74,65,51,40,36
2018/12/26,烏日測站,PM10,28,22,21,29,34,29,20,24,40,52,47,46,46,47,52,50,50,54,50,38,38,36,34,34
2018/12/27,烏日測站,PM10,28,21,21,36,47,45,36,32,32,34,34,37,47,47,50,59,62,53,42,37,29,29,19,12
2018/12/28,烏日測站,PM10,21,18,15,21,21,22,21,17,22,26,30,33,40,41,39,49,56,53,49,46,36,30,28,20
2018/12/29,烏日測站,PM10,15,20,23,24,23,26,27,22,24,35,35,33,44,45,42,45,50,63,63,45,33,28,28,32
2018/12/30,烏日測站,PM10,35,30,23,22,23,28,31,36,44,37,26,30,40,48,54,48,46,51,49,40,33,26,29,32
2018/12/31,烏日測站,PM10,26,17,16,25,24,17,17,19,24,28,27,33,33,29,33,49,56,40,29,31,30,29,28,35
