日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/01,太平測站,WS,0.6,0.6,0.2,0,0.2,0.2,0.5,0.9,1,0.8,2,1.9,2,1.2,0.5,1.1,2.1,1.3,1.6,0.4,0.2,0.1,0.3,0
2018/12/02,太平測站,WS,0.4,0.1,0.3,0.2,0.1,0.4,0.3,0.2,0.1,0.1,0.2,0.6,0.9,1,0.8,0.9,0.9,0.9,0.4,0.2,0.1,0.1,0.4,0.4
2018/12/03,太平測站,WS,0,0.5,0.7,0.4,0.1,0.1,0.2,0.1,0.1,0.1,0.4,0.4,1.1,1.7,1.9,2,2.3,1,0.1,0.3,0.2,0.2,0.4,0.3
2018/12/04,太平測站,WS,0.1,0.2,0.2,0.1,0.3,0.5,0.4,0.2,0.4,0.2,0.4,1.4,1.4,1.5,2.1,2.3,2.4,1.1,1.1,1.2,0.6,0.1,0.1,0.1
2018/12/05,太平測站,WS,0,0.1,0.4,0.7,0.1,0.1,0.2,0.2,0,0.1,0.4,1.4,1.6,1.5,1.6,1.6,1.2,1.6,1.1,1.2,0.4,0,0.1,0.1
2018/12/06,太平測站,WS,0.1,0.1,0.4,0.1,0.1,0,0.1,0,0,0.2,0.6,2.1,1.7,2.1,2.9,3,3.3,3.1,2.4,1.4,0.8,0.2,0.3,1.5
2018/12/07,太平測站,WS,1.4,1.6,2.5,1.7,2,2.3,2.1,2.2,2.7,1.4,2,1.5,1.4,3.1,3,3.9,3.4,3.2,2.8,2.5,2.2,2.4,2.5,2.1
2018/12/08,太平測站,WS,2,2.1,2.1,2,2.3,2.3,2.2,2,2,2.4,3.3,3.5,3.2,3.5,3.1,3.5,3.1,2.8,2.3,1.8,1.5,1.9,1.7,2.3
2018/12/09,太平測站,WS,2,1.5,1.9,2.3,1.4,1.3,1.1,1,0.1,0.6,1.3,1.6,3,3,3.6,3.5,3.2,2.1,2.6,1.3,1.6,1.4,1.5,0.4
2018/12/10,太平測站,WS,1.1,0.4,0.4,0.8,0.6,1.3,0.3,0.1,0.9,1.7,2.6,2.3,3.5,3.6,2.1,1.1,1.9,1.8,0.9,2.1,0.7,0.7,0.1,0.9
2018/12/11,太平測站,WS,0.7,0.2,0.2,0.2,0.1,0,0,0.2,1.4,1.9,2.6,2.8,3.9,4.2,4.1,3.5,3.5,2.9,2.8,2.5,2.3,2.8,2.4,2
2018/12/12,太平測站,WS,2.2,2.1,2.6,2,2.5,2.9,2.9,2.5,3,3,2.2,2.8,2.9,3.2,2.6,2.9,2.6,2.1,2.8,2.2,1.5,2.5,2.1,1.8
2018/12/13,太平測站,WS,1,0.6,1.5,1.1,1.6,1.9,1.4,1,0.9,0,0.4,0.3,1.5,2.3,3.9,3.2,3,2.5,2.3,1.8,1.5,0.9,1,1.5
2018/12/14,太平測站,WS,1.1,0.3,0.5,0.5,0.2,0,1,0.1,0.2,0.3,0.5,1.3,1,1,2.2,2.8,3.1,2.2,1.8,1.9,1.2,0.8,1,1.4
2018/12/15,太平測站,WS,1.2,0.2,0.8,0.1,0.7,0,0,0.1,0.4,0.3,0.3,0.5,0.5,0.5,1.3,2.3,1.8,0.8,1.3,0.9,0.1,0.1,0.1,0
2018/12/16,太平測站,WS,0,0,0.1,0,0,0.1,0,0.1,0.4,1,1.1,0.7,2.1,2.9,1.8,3.2,3.1,2.8,1.6,1.3,1.1,1.3,1.1,0.1
2018/12/17,太平測站,WS,1.1,2.1,2.5,2.7,2.1,2.4,2.1,2.2,2.7,2.6,2.7,2.8,4.1,3.7,3.9,3.5,3.5,2.5,2.1,2.4,1.7,1.8,2,2.2
2018/12/18,太平測站,WS,0.2,0.2,0.1,0,0,0.1,0,0,0,0,0.6,1.1,0.5,0.5,0.9,1.5,1,0.5,0.2,0.3,0.4,0.2,0.5,0.3
