日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/01,太平測站,O3,37.1,43.9,48.5,18.2,13.9,12.2,6.8,14.5,34.5,36.9,43.9,49.1,53,56.4,56.8,54.1,57.6,42.2,36.4,25.3,16.8,13.3,14.9,14.5
2018/12/02,太平測站,O3,12.6,13.5,12.1,12.5,12.6,11.1,11.1,10.9,18.9,29,41.1,48.1,59.2,72.8,77.7,63.3,47.2,38.5,26.9,17.5,11.3,5.8,5.6,11.2
2018/12/03,太平測站,O3,15.6,14.2,16,18.6,16.7,14.2,9.9,7.7,13,25.4,46.5,53.1,65.2,64.5,53.8,43.5,31.7,17.6,16.7,12.1,17.3,19,16.4,20.9
2018/12/04,太平測站,O3,17.9,16.6,13.7,15,15.7,14.4,14.3,11.5,16.9,28.6,35,22.6,#,15.6,12.7,11.7,7.3,3.1,2.3,3.7,4.3,4.1,3.6,4.3
2018/12/05,太平測站,O3,3.8,3.4,3.1,3.7,4.2,3.7,2.1,1.7,1.7,3.1,9.1,17.2,23.2,22.2,21.7,21.7,14.5,9.9,5.1,2.4,1.8,1.3,1.4,1.5
2018/12/06,太平測站,O3,1.6,1.9,1.4,1.4,1.3,1.1,1.1,1.3,1.6,3.1,10.8,14,20,22.5,26.1,18.7,14.5,15.4,9.8,7.1,4.4,3.6,3.6,3.7
2018/12/07,太平測站,O3,3.1,3.7,7.4,8.1,8.9,10,8.8,5.9,6.1,8.8,10.4,14.4,19.2,18.9,17.3,16.1,12.7,9.9,9.5,8.5,11.1,11.2,10.3,11.3
2018/12/08,太平測站,O3,11.1,11.6,11.8,11.8,12.6,12.1,12.5,10.5,8.6,9.4,11.5,14.6,17.5,18.5,17.7,16.5,13.9,9.3,7.4,5.3,5.4,6.9,7.1,9
2018/12/09,太平測站,O3,9.8,9.4,11.8,11.5,11.5,9.6,7.7,7,6.2,5.5,7.7,8.9,11.4,14.6,14.5,14.4,12.5,8.6,6.8,6.5,6.1,5.4,5.5,4.8
2018/12/10,太平測站,O3,5.3,4.4,5.3,4.2,6.2,7.5,4.7,1.6,1.8,3.2,5.2,6.9,5.6,6.4,5.8,4.8,2.8,2.5,1.5,2.7,4.5,2.3,1.7,1.4
2018/12/11,太平測站,O3,2.4,2,2.7,1.4,1.6,1.5,1.4,1.4,1.4,4.3,5.3,7.7,10.5,12,12.1,11.2,8.2,5.3,3.6,3.9,4.9,5.6,7.7,10
2018/12/12,太平測站,O3,10.5,10.3,13.1,12.6,13.3,14.4,13.9,12.1,7.9,12.2,12.8,10.5,11.6,11.8,12.5,10.8,6.9,3.1,3.1,6.5,7.4,7.1,8.7,10
2018/12/13,太平測站,O3,9.3,8.9,9.1,9.3,8.8,8.8,8,7,3.7,3.3,4.6,9.9,17.5,20.3,18.5,14.5,9.8,7.6,6.7,5.2,4.7,4.3,3.6,3.8
2018/12/14,太平測站,O3,4.7,4.8,4.5,3.6,3.1,2.5,1.7,1.4,1.5,1.5,#,9.4,18,24.5,25.8,21,14.7,9.3,4.3,3.7,6.6,4.3,3.9,4.6
2018/12/15,太平測站,O3,4.8,3.9,4.4,3.7,3.6,2.7,1.8,1.4,1.8,2.3,7.1,22.9,35,42.7,40.4,37.2,27.8,16.9,8.9,5.8,5.5,6.1,9.4,6.8
2018/12/16,太平測站,O3,5.2,3.7,3.9,2.4,2.4,1.9,2.2,1.8,2,4.5,11.9,23.7,29,24.7,19,16.4,15,13.3,10.6,8.8,9.4,8.6,10.1,8.1
2018/12/17,太平測站,O3,7.7,9.8,8.3,8.3,9.2,8.1,8.3,6,7.1,12.2,14.4,16.1,22.4,26,28.4,28.1,24.6,19.4,13.8,15,14.7,14.8,20.3,22.4
2018/12/18,太平測站,O3,16.1,10.5,9.4,9.4,9.6,7.8,5.5,3.8,3.7,6.2,12.1,26,29,37.1,38.3,34.3,28.4,18.7,11.2,14.2,15,11.8,12,16.7
2018/12/19,太平測站,O3,16.7,15,14.5,14.5,15,12.2,11.6,9.9,9.4,15,28.5,34.9,41.1,42.2,39.3,37.9,31.8,21.3,14,15.5,15.1,12.7,12.4,16.2
2018/12/20,太平測站,O3,14.6,13.7,12.5,12.9,12.8,12.2,10,6.5,8.5,12.8,17.8,#,36.6,38.3,39.7,37.6,29.2,24.2,19.7,16.1,16.3,14.3,14.6,14.3
2018/12/21,太平測站,O3,13.3,12.9,12.7,12.3,11.6,10.1,9.3,6.5,4.4,12.2,20.8,28.3,36.9,34.8,30.2,25.4,19.2,13.3,11.4,10.2,12,4.6,4.3,4.6
2018/12/22,太平測站,O3,6.3,8.7,10.5,11.1,11.3,9.9,8.2,5.6,7.1,12.9,17.2,19.3,26.9,32.7,35.8,38.7,26.9,14.1,4.8,2.1,1.7,1.2,1.8,2.4
2018/12/23,太平測站,O3,3.4,2,2.2,2.6,4.6,3.4,2,1.7,2.5,4.2,6.5,10.9,16,13.9,13.5,10.5,9.3,7.9,6.8,3.4,5.6,7.1,7.1,9.4
2018/12/24,太平測站,O3,11.4,12.3,12.4,14.1,16.4,15.2,13.3,10.9,10.2,#,8.5,9.9,15.9,16.7,17.2,15.9,11.9,6.4,2,1.8,1.7,1.8,1.2,0.9
2018/12/25,太平測站,O3,1.4,1.4,1.4,0.9,1,0.9,0.7,0.9,1.3,1.1,2.1,7.1,12.2,16.6,16.9,14.1,9.5,6,4,5.1,5.2,5.1,5.5,6.6
2018/12/26,太平測站,O3,7.3,7.7,8.7,9.4,10.5,8.3,5.9,3,3.2,3.6,5.8,8.8,11,11.1,11.1,8.9,7.7,6.5,3.9,4.6,4.3,5.6,5.2,6.5
2018/12/27,太平測站,O3,9.3,9.7,10.9,11.7,12.1,12.8,12.6,9.1,11.3,16.1,16.9,16.2,17.8,17.8,17.4,16.2,13.8,10.6,13.2,16.5,13.6,11.6,12.8,15.4
2018/12/28,太平測站,O3,17,16.7,17.3,17.3,18.6,17.4,17,16.2,15,13.9,13.8,15.7,18.6,19.3,18.6,18.2,15.9,10.9,10,10.2,11.1,10.7,12.7,15.6
2018/12/29,太平測站,O3,16,15.1,14.7,15.6,17.5,17.4,17.2,17.8,16.2,16.1,15,17.4,19.4,20.1,19,18.1,16.1,12.3,11.3,12.3,14.4,14.5,10.2,8
2018/12/30,太平測站,O3,7.6,6.8,5.7,5.4,5.4,5.4,5.1,4,3.6,7,10.8,14.8,22.7,26.8,29.8,32,29,15.3,9.9,7.3,5.5,5.3,5,7.1
2018/12/31,太平測站,O3,9.4,12,13.1,13.3,14.3,13.7,13.5,9.8,7.7,8.2,10.4,9.8,12.8,12.8,13.9,13.4,10.3,7.7,7.4,4.6,4.3,3.9,2.1,1.9
