日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/01,太平測站,NO2,16.2,12.1,7.7,7.1,6.2,6.3,15.2,24,12.3,16.4,12.3,9,5.9,5,6,8.9,16.1,26.2,23.1,19.2,12.5,9.1,6.3,4.4
2018/12/02,太平測站,NO2,5.2,5.2,5.6,3.6,3.6,5,5.9,6.5,9.1,12.6,16.6,10.3,8.7,8.6,9.2,8.9,12,16.4,20.6,13.9,12,15.3,10.9,4.7
2018/12/03,太平測站,NO2,5,4.9,4.7,2.4,2,3.6,7.4,13.6,27.6,42.4,50,44.1,16.1,11.4,12,14.5,21.5,31.6,22.5,23,12.9,9.5,13.3,7.1
2018/12/04,太平測站,NO2,7.5,6.7,6.9,6.8,3.3,6.7,4.9,10.2,21.2,41,23.5,9.2,#,9.8,10.2,10.7,14.3,21.1,22.8,18.7,14.7,11.5,9.3,7.1
2018/12/05,太平測站,NO2,7.4,8.2,9,9.3,5.5,6.3,7.8,11.2,16.9,25.6,21.7,17.2,12.5,13.6,15.7,17.6,21.6,23,28,30.8,29.9,27.3,21.5,19.8
2018/12/06,太平測站,NO2,19.2,16.3,18.5,16.8,13.2,13.7,13.2,13,20.1,32.6,36.8,18.9,12.6,12.2,12.8,13.2,16.7,20.8,24.9,25.2,26.9,20.5,16.6,18.9
2018/12/07,太平測站,NO2,18,15.5,11.8,7.6,6.1,7.7,9.6,17.5,19.4,16.8,16.5,14.6,10.5,11,12.1,13.3,15.1,17.7,17.5,16.2,9.9,8.2,8.7,6.5
2018/12/08,太平測站,NO2,6.7,7.2,6.6,5.8,4.8,4.9,3.4,6.2,10.6,12.6,12.9,11.4,9.8,9.1,10,11.7,13.4,17.9,18.6,20.7,17.8,13.5,10.9,7.5
2018/12/09,太平測站,NO2,6.6,7.2,5.9,4.9,4.1,5.2,5.8,9.4,11.5,14.7,12.7,13.1,10.8,7.9,9.2,9.6,10.5,14.2,16.5,15.8,15.9,15.7,13.4,11.2
2018/12/10,太平測站,NO2,10,10.3,8.1,8.7,5.9,5.3,8.4,10.7,16.8,16.8,14.2,11.9,16.2,14.7,16.8,18.9,23,23.8,23.4,21.4,15,17.6,17.6,18.3
