日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/01,大甲測站,SO2,6.1,5.5,4.5,4.3,6.2,3,3,4.7,4.7,3.2,2.2,1.9,1.8,2.2,2.3,3.1,2.2,2,2.3,3.2,3,3.2,2.6,1.8
2018/12/02,大甲測站,SO2,1.2,2.1,2.6,2.8,2.2,2.1,2,2.6,2.6,3.8,4.5,6.3,10.9,7.9,4.6,5.6,4,4.2,4.4,3.9,4.6,4.2,4.1,4.9
2018/12/03,大甲測站,SO2,2.9,2.7,4.1,3.7,4.3,3.4,3.4,4.6,4.5,4.2,3.7,3.7,3.3,2.4,2.8,2.7,3.3,3.6,3.7,3.7,3.9,3.7,2.8,2.5
2018/12/04,大甲測站,SO2,2.6,2.3,2.1,1.8,1.8,1.8,2.1,2.4,2.2,2.4,1.9,2,1.6,1.7,1.6,1.8,1.7,2.5,3.7,3.6,4,4.2,5.2,4.8
2018/12/05,大甲測站,SO2,5,4.8,4.7,4,3.2,3.3,2.8,3.2,3.3,2.4,2.4,2.7,2.8,2.9,3,3,3.2,3,3.3,3,3.6,3.6,3.2,3.4
2018/12/06,大甲測站,SO2,4.2,5.4,4.6,3.3,3.7,3.6,3,3.6,5,4.4,4.7,3.8,2.7,3,2.9,2.8,2.2,2.1,3,2.7,2.6,2.6,3.3,3.7
2018/12/07,大甲測站,SO2,3,3.2,2.2,1.9,2.1,1.9,1.8,2.2,2.5,2.5,2.3,#,1.9,1.7,1.9,1.9,1.7,2.1,2.1,2.1,2.2,2.1,2.4,2
2018/12/08,大甲測站,SO2,2.1,1.7,1.9,1.7,1.8,2.1,2,1.8,2,3.4,1.6,1.8,1.6,1.4,1.5,1.2,1.7,1.9,1.8,1.6,2.9,2.5,2.5,2.2
2018/12/09,大甲測站,SO2,2.9,3.2,2.3,2.4,3.7,3,3.4,2.7,2.9,2.6,2.8,3.8,2.4,2,2.2,2.2,2.8,2.7,2.6,2.9,4,3.8,4.4,5.1
2018/12/10,大甲測站,SO2,3.5,3.5,2.6,2.4,2,2.5,2.7,2.3,2.2,3.1,2.1,2.6,2.4,2.2,2.2,2.2,2,2.7,2.3,2.9,2.3,3.2,2.4,3.9
2018/12/11,大甲測站,SO2,1.5,0.8,1.7,1.6,2.5,1.7,2,2.4,2,1.5,1.7,1,0.8,1.2,1.2,1.6,1.8,2.2,2.1,1.5,1.3,1.4,1.5,1.5
2018/12/12,大甲測站,SO2,2,1.9,1.8,2.1,1.8,1.7,1.6,1.9,2.1,1.6,1.6,2.6,#,2.4,2.3,2.3,2.5,2.5,2.9,2.8,2.7,2.8,2.5,2.3
2018/12/13,大甲測站,SO2,2.5,3.3,3.4,3,3.1,3.3,2.9,4,3.9,2.8,3,2.8,2.6,2.2,2.2,2.3,2.5,2.5,2.7,2.4,2.5,2.3,2.5,2.7
