日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/01,烏日測站,WS,0.58,0.06,0.04,0.02,0.02,0.02,0.68,0.53,0.94,1.66,1.95,1.91,1.38,0.77,0.57,1.25,1.47,1.04,1.16,0.64,0.21,0.47,0.48,0.06
2018/12/02,烏日測站,WS,0.51,0.17,0.47,1.06,0.09,0.13,0.01,0.31,0.38,0.34,0.6,1.54,2.66,1.52,1.58,3.42,2.11,0.87,1.82,1.34,0.25,0.26,0.62,1.41
2018/12/03,烏日測站,WS,0.26,0.27,0.47,0.74,0.42,0.51,0.59,0.18,0.19,0.55,0.66,1.22,2.12,1.83,1.78,1.48,1.3,0.54,0.46,0.28,1.32,0.38,0.04,0.24
2018/12/04,烏日測站,WS,0.13,0.03,0.18,0.2,0.62,0.12,0.25,0.56,1.04,0.59,0.21,0.69,0.89,1.74,2.08,1.77,1.78,1.17,1.1,0.3,0.64,0.59,0.13,0.39
2018/12/05,烏日測站,WS,0.37,0.26,0.71,0.44,0.44,0.3,0.34,0.53,0.27,0.92,0.84,1.76,1.65,1.8,1.97,1.55,1.37,1.35,1.05,1.08,0.05,0.32,0.02,0.03
2018/12/06,烏日測站,WS,0.02,0.04,0.02,0.24,0.04,0.02,0.35,1.1,0.43,0.24,0.84,1.79,1.94,1.58,2.48,2.83,2.13,1.59,1.2,0.83,0.32,0.01,0.5,0.51
2018/12/07,烏日測站,WS,1.07,2.12,2.36,1.64,2.19,2.18,2.33,2.16,2.63,2.05,1.82,1.83,1.96,2.61,2.82,3.15,3.32,3.06,3.45,2.96,2.49,2.58,2.26,2.27
2018/12/08,烏日測站,WS,1.94,2.32,2.56,2.6,2.65,2.45,2.02,2.2,2.26,2.69,3.24,2.89,2.46,2.8,2.4,2.37,2.5,2.1,1.74,1.16,1.4,1.86,2.08,2.12
2018/12/09,烏日測站,WS,2.11,1.84,2.34,2.74,1.77,1.49,1.19,1,0.24,1.32,1.35,1.72,2.74,3,2.72,2.04,2.15,1.41,1.74,1.44,1.09,1.5,1.4,1.04
2018/12/10,烏日測站,WS,0.96,1.49,1.34,1.47,1.72,1.64,1.24,0.3,1.29,1.94,2.62,2.45,2.95,2.72,2.47,0.92,1.74,1.48,0.83,1.98,0.48,0.76,0.22,0.38
2018/12/11,烏日測站,WS,0.29,0.02,0.01,0.24,0.05,0.05,0.03,0.2,1.78,1.9,2.32,2.37,2.78,3.29,3.17,2.96,3.04,2.9,2.62,2.89,2.33,2.84,2.69,3.04
2018/12/12,烏日測站,WS,2.77,2.69,2.48,2.91,2.79,2.4,2.42,2.63,2.84,2.53,1.77,2.55,2.85,3.47,2.55,2.52,2.59,1.14,1.44,2.24,1.6,2.22,2.37,1.95
2018/12/13,烏日測站,WS,1.41,1.24,1.05,1.25,0.96,1.68,1.39,1.56,1.02,1.05,1.08,0.18,1.26,2.32,2.98,2.88,2.74,2.46,2.48,1.69,0.96,0.82,0.57,1.16
2018/12/14,烏日測站,WS,1.11,0.1,0.22,0.32,0.13,0.5,0.5,0.75,0.14,0.3,1.69,1.53,1.24,1.21,1.81,1.96,2.15,1.6,0.42,1.47,1.73,0.8,0.89,0.73
2018/12/15,烏日測站,WS,0.54,0.2,0.77,0.04,0.07,0.03,0.02,0.32,0.26,0.54,0.42,1.18,1.64,1.99,1.67,1.79,1.75,0.82,0.75,0.06,0.04,0.4,0.18,0.02
2018/12/16,烏日測站,WS,0.02,0.49,0.04,0.02,0.03,0.02,0.02,0.02,0.22,0.75,0.84,0.8,1.58,2.58,1.81,2.58,2.9,3.12,1.66,1.13,1.44,1.76,1.05,0.44
